config_id,model,feature_set,speaker,n_tokens,accuracy,balanced_accuracy,macro_f1,n_true_vowels_present
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,5586979c-Audio_SP18,4244,0.7839302544769086,0.7317791048664274,0.7026340928629028,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,5819ce7a-Audio_SP11,3848,0.7653326403326404,0.7124118450676182,0.717122017410843,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,5a932187-audio_SP16,3930,0.6346055979643765,0.5763695385082924,0.5784562680371848,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,63239054-Audio_SP15,2628,0.7469558599695586,0.6997796726315643,0.6816790649208627,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,713a2f9b-Audio_SP16,3172,0.5602143757881463,0.6279245187451794,0.5517197351138727,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,7a414497-Audio_SP15,2137,0.8123537669630323,0.7811162059096304,0.7875646352299228,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,7aee4437-Audio_SP12,1642,0.7637028014616322,0.7064471018182253,0.7173508944809537,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,7c3c98d2-Audio_SP13,4155,0.6194945848375452,0.599937072047991,0.5535837800321424,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,7dec1dd7-Audio_SP13,2334,0.8033419023136247,0.7683842582086433,0.7728350782391178,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,7e277fda-Audio_SP28,3383,0.6269583210168489,0.6367723333919119,0.612393180801849,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,85c7895f-Audio_SP16,5726,0.648096402375131,0.6774582986701558,0.5942570266911306,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,919b9bc1-Audio_SP14,2133,0.7838724800750118,0.7685971104409048,0.7439197274036186,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,9a0c18cb-Audio_SP14,2033,0.6419085095917364,0.6710112855139292,0.6085441827765233,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,a1a056ce-Audio_SP11,1617,0.5040197897340755,0.5822232777908873,0.47372977254762966,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,a452055c-Audio_SP11,3839,0.6436572023964574,0.6612627675733199,0.6092582030794611,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,adad0062-Audio_SP17,3705,0.7273954116059379,0.7029369896241923,0.6877449409455263,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,c3533b36-Audio_SP16,1959,0.7488514548238897,0.7139659766080352,0.697876696808675,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,cafd9c21-Audio_SP27,4907,0.7338496026085184,0.7017828900438023,0.6930534043090502,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,d4c363bf-Audio_SP13,3390,0.6666666666666666,0.66619984076537,0.6290015177858688,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,dbeec025-Audio_SP13,2727,0.6556655665566556,0.5854357110076268,0.6233997123457783,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,e90f8e4d-Audio_SP22,2564,0.7297191887675507,0.751376182508543,0.6959227871006064,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,f061152e-Audio_SP12,2900,0.6444827586206896,0.5723005071883803,0.5749048426263108,5
Nearest centroid__F1_F2_F3,Nearest centroid,F1_F2_F3,fcd45f4d-Audio_SP21,2501,0.549780087964814,0.6033224794524343,0.5348763151241915,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,061ea7d0-Audio_SP16,2903,0.7867723045125732,0.7435328094215421,0.739885593882003,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,0af9ac47-Audio_SP14,3466,0.6846508944027697,0.5966424853194774,0.6188467955234012,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,0e6115f2-Audio_SP19,3495,0.7072961373390558,0.709249818604311,0.6558152376160411,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,0f786745-Audio_SP20,3677,0.5553440304596138,0.636843581866254,0.5657303673374724,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,12c532f8-Audio_SP15,3342,0.7333931777378815,0.7392474582086596,0.6871181344961506,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,181d5ce9-Audio_SP21,1729,0.7038750722961249,0.7256364341678416,0.6620971549260593,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,1c403477-Audio_SP13,3321,0.7308039747064138,0.7538192943155462,0.6854829551170382,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,1d46eb6e-Audio_SP18,4972,0.7363234111021721,0.7372546058339792,0.6905887861836706,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,2988c6fc-Audio_SP13,2406,0.6895261845386533,0.7050405435461231,0.6268724493624582,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,2e25304d-Audio_SP12,1234,0.7374392220421394,0.6960238455791034,0.7058742978578214,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,30a90cb2-Audio_SP21,3151,0.6543954300222151,0.6616533531523089,0.6083132587194581,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,3361ee02-Audio_SP10,2233,0.6475593372145096,0.6499818641423674,0.6208598800866933,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,34ad326e-Audio_SP7,1458,0.5555555555555556,0.594752249808312,0.5289344191454987,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,375a28cd-Audio_SP16,3445,0.4107402031930334,0.5041683469365368,0.39442336065120853,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,42d56bbf-Audio_SP23,9770,0.4886386898669396,0.5800873637949644,0.4749154765363775,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,49ae7020-Audio_SP17,2377,0.7850231384097602,0.7233331207395352,0.7358770676866883,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,501e6487-Audio_SP19,5259,0.672561323445522,0.6956815783371119,0.6399456047639445,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,514fc6b6-Audio_SP19,4227,0.7087769103383014,0.7079272447215051,0.6793222511904846,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,51a17262-Audio_SP18,2738,0.6734842951059167,0.681452132261145,0.6239402636831707,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,5278b5b9-Audio_SP15,1916,0.49478079331941544,0.5659981317559599,0.46587718980639936,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,5586979c-Audio_SP18,4244,0.7869934024505184,0.7354654833684667,0.7098356778355267,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,5819ce7a-Audio_SP11,3848,0.7427234927234927,0.694300770070851,0.6903696723864794,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,5a932187-audio_SP16,3930,0.656997455470738,0.5877200271355535,0.5962933568223783,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,63239054-Audio_SP15,2628,0.6948249619482496,0.6849157289254372,0.6426202624219283,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,713a2f9b-Audio_SP16,3172,0.594577553593947,0.6565889860081812,0.5800824393686284,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,7a414497-Audio_SP15,2137,0.8053345811885821,0.7789960580911992,0.7777448991427056,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,7aee4437-Audio_SP12,1642,0.7332521315468941,0.6688337467567649,0.683887100593311,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,7c3c98d2-Audio_SP13,4155,0.6635379061371841,0.652318679704307,0.6117737359577509,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,7dec1dd7-Audio_SP13,2334,0.799057412167952,0.7777314827530775,0.7606770619792804,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,7e277fda-Audio_SP28,3383,0.7112030741945019,0.7040406538415602,0.687959652925213,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,85c7895f-Audio_SP16,5726,0.6320293398533008,0.6637715141435181,0.5777316823502308,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,919b9bc1-Audio_SP14,2133,0.7421472105016409,0.7354167571911991,0.698080032681742,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,9a0c18cb-Audio_SP14,2033,0.6733890801770782,0.6914970263731025,0.6401871281254687,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,a1a056ce-Audio_SP11,1617,0.5479282622139765,0.6284595638695363,0.5106983528348132,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,a452055c-Audio_SP11,3839,0.6139619692628289,0.6479453353635852,0.5878095709774992,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,adad0062-Audio_SP17,3705,0.7851551956815115,0.738573845066367,0.7447417514706052,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,c3533b36-Audio_SP16,1959,0.7733537519142419,0.7303594378373227,0.7236436490116968,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,cafd9c21-Audio_SP27,4907,0.7664560831465254,0.7345598523152036,0.7313684260220044,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,d4c363bf-Audio_SP13,3390,0.6466076696165192,0.657723418384587,0.6093247738811847,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,dbeec025-Audio_SP13,2727,0.6472313898056472,0.6065372726029045,0.6305472694768014,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,e90f8e4d-Audio_SP22,2564,0.6883775351014041,0.7300432495331579,0.656378389153554,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,f061152e-Audio_SP12,2900,0.6493103448275862,0.5538518774059211,0.5713525980840654,5
LDA shrinkage__F1_F2_F3,LDA shrinkage,F1_F2_F3,fcd45f4d-Audio_SP21,2501,0.6229508196721312,0.6734040509216911,0.6071218068951789,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,061ea7d0-Audio_SP16,2903,0.8057182225284188,0.7166114694622282,0.738749585234773,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,0af9ac47-Audio_SP14,3466,0.6982111944604732,0.5964099555334207,0.6236879349085418,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,0e6115f2-Audio_SP19,3495,0.7387696709585122,0.732158945069884,0.6885270326106399,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,0f786745-Audio_SP20,3677,0.6029371770465053,0.667414051664301,0.6022685552616602,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,12c532f8-Audio_SP15,3342,0.767803710353082,0.7347797503473117,0.7181905956413377,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,181d5ce9-Audio_SP21,1729,0.7293233082706767,0.7304300055780452,0.685866072224491,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,1c403477-Audio_SP13,3321,0.7789822342667871,0.7628737635844083,0.7283232063858885,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,1d46eb6e-Audio_SP18,4972,0.7932421560740145,0.7651797708031317,0.753879530445787,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,2988c6fc-Audio_SP13,2406,0.7817955112219451,0.7666830218145784,0.7295017577894666,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,2e25304d-Audio_SP12,1234,0.7447325769854133,0.6719252944476135,0.6931528936688793,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,30a90cb2-Audio_SP21,3151,0.635036496350365,0.6319521732397747,0.5844677386367921,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,3361ee02-Audio_SP10,2233,0.6735333631885356,0.669672412458201,0.6513067290933036,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,34ad326e-Audio_SP7,1458,0.5781893004115226,0.6125990030453161,0.5465767590609679,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,375a28cd-Audio_SP16,3445,0.47547169811320755,0.5276435969099602,0.43563063105854816,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,42d56bbf-Audio_SP23,9770,0.5439099283520983,0.6211828554551908,0.5302463972887023,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,49ae7020-Audio_SP17,2377,0.7896508203618006,0.683823442416464,0.7003272210998639,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,501e6487-Audio_SP19,5259,0.688533941814033,0.7208556824346352,0.6621974679926844,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,514fc6b6-Audio_SP19,4227,0.6863023420865862,0.6363573291729784,0.6206626023340436,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,51a17262-Audio_SP18,2738,0.6650840029218408,0.6638976626594161,0.6097406671218035,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,5278b5b9-Audio_SP15,1916,0.5318371607515657,0.5955456986731511,0.5037076510787967,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,5586979c-Audio_SP18,4244,0.8119698397737983,0.7179309103665908,0.7255238300853645,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,5819ce7a-Audio_SP11,3848,0.7590956340956341,0.6694702926759215,0.6811843911129978,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,5a932187-audio_SP16,3930,0.6615776081424937,0.5901706411224106,0.5992207189899343,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,63239054-Audio_SP15,2628,0.7427701674277016,0.6836210679484529,0.6769313404345996,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,713a2f9b-Audio_SP16,3172,0.6308322824716267,0.6753788897156991,0.6123696333366941,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,7a414497-Audio_SP15,2137,0.8160973327094057,0.7720851769702511,0.7865992705286111,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,7aee4437-Audio_SP12,1642,0.7490864799025578,0.652619157232715,0.665673830475604,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,7c3c98d2-Audio_SP13,4155,0.6618531889290012,0.6454321470684153,0.6062870255990546,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,7dec1dd7-Audio_SP13,2334,0.8179091688089117,0.7713775273108354,0.7831765346099318,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,7e277fda-Audio_SP28,3383,0.7428318060892699,0.6990188308954413,0.7094262872096595,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,85c7895f-Audio_SP16,5726,0.7013622074746769,0.7176415963185642,0.6493020336246748,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,919b9bc1-Audio_SP14,2133,0.8035630567276137,0.7657078215965933,0.7586854183745434,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,9a0c18cb-Audio_SP14,2033,0.7137235612395475,0.7137840071927052,0.674639533530426,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,a1a056ce-Audio_SP11,1617,0.6419294990723562,0.6719192850014527,0.6033368340716491,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,a452055c-Audio_SP11,3839,0.6702266215160197,0.6812495841358216,0.6430410404321385,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,adad0062-Audio_SP17,3705,0.7678812415654521,0.6979092536531847,0.7083606413839636,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,c3533b36-Audio_SP16,1959,0.7968351199591628,0.7261873088756736,0.7403761233350746,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,cafd9c21-Audio_SP27,4907,0.7797024658650907,0.7084152357212968,0.7369999491846042,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,d4c363bf-Audio_SP13,3390,0.6884955752212389,0.6730603048451893,0.6554827360328004,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,dbeec025-Audio_SP13,2727,0.6457645764576457,0.5616478949604112,0.5911334709239404,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,e90f8e4d-Audio_SP22,2564,0.749609984399376,0.7637384207093969,0.717186795287579,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,f061152e-Audio_SP12,2900,0.6355172413793103,0.5463157875101748,0.5525411998567908,5
QDA regularized__F1_F2_F3,QDA regularized,F1_F2_F3,fcd45f4d-Audio_SP21,2501,0.6953218712514994,0.6925670361021138,0.6611089229985068,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,061ea7d0-Audio_SP16,2903,0.7964174991388219,0.7422964630400872,0.7508292661335189,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,0af9ac47-Audio_SP14,3466,0.6921523369878823,0.6063970447497714,0.6253870013946476,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,0e6115f2-Audio_SP19,3495,0.7041487839771101,0.7178590903975407,0.6556805191118404,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,0f786745-Audio_SP20,3677,0.5724775632308947,0.6559674476314831,0.5863798481789179,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,12c532f8-Audio_SP15,3342,0.7184320766008379,0.7260646517017679,0.6747027262963154,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,181d5ce9-Audio_SP21,1729,0.706766917293233,0.7289958016273567,0.664684078327881,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,1c403477-Audio_SP13,3321,0.727491719361638,0.7579702664485273,0.6841933447947972,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,1d46eb6e-Audio_SP18,4972,0.7457763475462591,0.7363312475374745,0.70193867221446,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,2988c6fc-Audio_SP13,2406,0.7315045719035744,0.7354379292011114,0.6744064223276073,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,2e25304d-Audio_SP12,1234,0.7487844408427877,0.6948402514151548,0.7144087175678075,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,30a90cb2-Audio_SP21,3151,0.6502697556331324,0.6623824641842287,0.605245530355512,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,3361ee02-Audio_SP10,2233,0.6377071204657412,0.6533690109836842,0.6109825758611479,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,34ad326e-Audio_SP7,1458,0.5576131687242798,0.597765363949814,0.5351383405662494,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,375a28cd-Audio_SP16,3445,0.511756168359942,0.5826657196715705,0.4936050811976814,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,42d56bbf-Audio_SP23,9770,0.5083930399181167,0.5994260822278739,0.49029052978120224,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,49ae7020-Audio_SP17,2377,0.7854438367690366,0.7070578255907727,0.7295916969216703,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,501e6487-Audio_SP19,5259,0.6231222665906065,0.6716519111828426,0.581536429526325,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,514fc6b6-Audio_SP19,4227,0.7206056304707831,0.6791346874846517,0.6726712603553789,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,51a17262-Audio_SP18,2738,0.6742147552958364,0.6784758660768795,0.6246280604755468,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,5278b5b9-Audio_SP15,1916,0.471294363256785,0.5526377287530051,0.4425391556995929,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,5586979c-Audio_SP18,4244,0.7808671065032988,0.7367029703063792,0.7079452388199179,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,5819ce7a-Audio_SP11,3848,0.7461018711018711,0.6919255605218584,0.6959360607040022,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,5a932187-audio_SP16,3930,0.6582697201017812,0.5983744131544738,0.6011539494404701,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,63239054-Audio_SP15,2628,0.7252663622526636,0.695772145689024,0.6702839835463537,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,713a2f9b-Audio_SP16,3172,0.5835435056746532,0.6494845972475923,0.571317310962188,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,7a414497-Audio_SP15,2137,0.8072063640617688,0.7881257355129919,0.7901192943572248,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,7aee4437-Audio_SP12,1642,0.7326431181485993,0.6698975627341741,0.6873006006265506,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,7c3c98d2-Audio_SP13,4155,0.672202166064982,0.6623124060526252,0.6145608117419822,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,7dec1dd7-Audio_SP13,2334,0.8011996572407883,0.7799054517198339,0.767221232797705,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,7e277fda-Audio_SP28,3383,0.7177061779485664,0.6933528963813205,0.6868130814378197,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,85c7895f-Audio_SP16,5726,0.6398882291302829,0.6808651145757008,0.5896533281653882,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,919b9bc1-Audio_SP14,2133,0.7599624941397093,0.7539844251519346,0.7199492692788716,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,9a0c18cb-Audio_SP14,2033,0.6861780619773733,0.6970388902239077,0.6504878184443107,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,a1a056ce-Audio_SP11,1617,0.5930735930735931,0.6611243201647594,0.5544789723778308,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,a452055c-Audio_SP11,3839,0.6108361552487627,0.6480073530018822,0.5901068412131966,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,adad0062-Audio_SP17,3705,0.7929824561403509,0.7520438498720281,0.7594244295079413,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,c3533b36-Audio_SP16,1959,0.7799897907095457,0.7346334134156691,0.7328164413561802,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,cafd9c21-Audio_SP27,4907,0.778683513348278,0.7522874933366842,0.7564136949674044,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,d4c363bf-Audio_SP13,3390,0.6495575221238938,0.6603693877775634,0.6148139089858298,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,dbeec025-Audio_SP13,2727,0.6497983131646498,0.596586023874368,0.6269439486875372,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,e90f8e4d-Audio_SP22,2564,0.7059282371294852,0.7401355165179045,0.6747518766723557,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,f061152e-Audio_SP12,2900,0.6617241379310345,0.556451639527374,0.5744282796871178,5
Logistic regression__F1_F2_F3,Logistic regression,F1_F2_F3,fcd45f4d-Audio_SP21,2501,0.6629348260695722,0.6954719843372479,0.6412131967115476,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,061ea7d0-Audio_SP16,2903,0.7812607647261454,0.7172306376316377,0.7208984958843224,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,0af9ac47-Audio_SP14,3466,0.6748413156376226,0.557580248030239,0.5803373944406383,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,0e6115f2-Audio_SP19,3495,0.6738197424892703,0.7063132394749169,0.6280192645753953,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,0f786745-Audio_SP20,3677,0.5781887408213218,0.6493721986316686,0.5851515119494427,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,12c532f8-Audio_SP15,3342,0.7166367444643926,0.7033195715390442,0.6693364700714666,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,181d5ce9-Audio_SP21,1729,0.706766917293233,0.7177830720188473,0.6630860461703536,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,1c403477-Audio_SP13,3321,0.7329117735621801,0.7592388808925541,0.6887083342837389,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,1d46eb6e-Audio_SP18,4972,0.7248592115848753,0.7231736472504411,0.6758184738200013,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,2988c6fc-Audio_SP13,2406,0.7248545303408146,0.7388155929572019,0.6711823098046661,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,2e25304d-Audio_SP12,1234,0.7479740680713128,0.6842945804909153,0.7033213156462966,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,30a90cb2-Audio_SP21,3151,0.6378927324658838,0.6548824036217047,0.5939677376963797,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,3361ee02-Audio_SP10,2233,0.6480071652485445,0.6549383765868912,0.6220383153406251,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,34ad326e-Audio_SP7,1458,0.5521262002743484,0.5799902615397847,0.5230246061830782,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,375a28cd-Audio_SP16,3445,0.4261248185776488,0.498781739252002,0.3955555611199192,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,42d56bbf-Audio_SP23,9770,0.4783009211873081,0.5781932724121852,0.46292154600787166,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,49ae7020-Audio_SP17,2377,0.7753470761464031,0.70571339107998,0.714225344683074,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,501e6487-Audio_SP19,5259,0.6438486404259365,0.6776611510053189,0.6080364396601379,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,514fc6b6-Audio_SP19,4227,0.7080671871303525,0.6982593803880647,0.6794945252788279,5
LDA shrinkage__ALL_SAFE_NUMERIC,LDA shrinkage,ALL_SAFE_NUMERIC,51a17262-Audio_SP18,2738,0.6866325785244705,0.6879544999662242,0.6384949834624953,5
