F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,B1_Hz,B2_Hz,B3_Hz,_source_file,_audio_id,_token_time,_audio_duration,_split_time,_time_basis,_split_basis,half
296.32889777402994,2458.830188230768,3079.9413746009764,3.705720717999864,3.3987671634596794,2.662773738506256,9820.51282051282,0.0302038579415258,91.52075,0.101,0.3322368421052631,0-0-0-0,i,7aee4437-Audio_SP12.v0,group_0,1,fave,145.06072691854064,73.00108594918096,6,y,,0.2800000000000011,#,[silence],#,#,a,.,coextensive,40.67935509772934,29.927181971613116,14.335998312275596,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,91.52075,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
603.1353833250138,2019.095262386606,2830.561550366272,3.329191466385594,3.6937859812430927,4.398949858444297,8384.615384615383,0.0030237486234697,92.13775,0.035,0.3365384615384616,0-0-2-3,i,7aee4437-Audio_SP12.v0,group_0,1,fave,156.09039987880135,69.5806614704805,6,básicamente,,0.0799999999999983,[silence],de,s,k,s,k,internal,27.91576174439664,40.19674335376769,81.36537861921626,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,92.13775,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
706.3465250540389,2025.105388064578,2408.6064275659537,4.304093845805695,3.9436387200303744,4.313792335436853,5871.794871794871,0.0131469412454537,94.54375,0.027,0.3214285714285714,0-0-13-6,i,7aee4437-Audio_SP12.v0,group_0,1,fave,139.96053771645742,43.81791672257313,6,aproximadamente,,0.0600000000000022,ya,[silence],s,m,s,m,internal,74.0021277231015,51.60604000668852,74.72332821621671,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,94.54375,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
414.74875985933016,2443.3631259741483,3185.238235047892,3.6525143212841504,3.484947540556746,3.8856758828995903,8743.589743589742,0.0987145845053569,97.47375,0.047,0.3263888888888889,0-0-19-7,i,7aee4437-Audio_SP12.v0,group_0,1,fave,174.474404728595,76.87582952561205,6,dieciséis,,0.1199999999999903,mil,[silence],e,s,e,s,internal,38.57152543756364,32.620715800383216,48.69984673213913,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,97.47375,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
430.0689458275754,1702.527443591753,2402.10392812085,3.36883399258364,2.990031913705622,3.85183156365512,8384.615384615383,1.99270890003e-05,98.22375,0.027,0.3214285714285714,0-0-21-5,i,7aee4437-Audio_SP12.v0,group_0,1,fave,123.29821222799872,75.72587259315992,6,estudiando,,0.0600000000000022,[silence],la,d,á,d,á,internal,29.044641039104626,19.886317127508597,47.07921288844389,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,98.22375,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
541.88464591465,2302.050411255276,3072.8002864013893,3.514798720760023,3.17791573295639,4.138673931579936,9461.53846153846,0.0002214193954448,117.88275,0.045,0.3358208955223881,0-0-30-4,i,7aee4437-Audio_SP12.v0,group_0,1,fave,173.62778332263127,66.50053349248643,6,también,,0.1099999999999994,[silence],[silence],b,e,b,e,internal,33.60916241640007,23.9966858914428,62.71959580463218,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,117.88275,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
460.0217525072287,2375.100958064926,3078.410700965644,2.5937689324262103,2.825064556633761,3.671526749142771,8743.589743589742,0.0010066260332219,120.62875,0.037,0.324561403508772,0-0-41-1,i,7aee4437-Audio_SP12.v0,group_0,1,fave,151.9558221541969,64.7879803311075,6,dispuestos,,0.0900000000000034,estén,a,d,s,d,s,internal,13.380105404390765,16.86203350707461,39.31187944458837,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,120.62875,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
427.8734837928787,2490.087583280584,3085.1378126513564,3.6259917456801225,3.018322271874476,3.6883538291360223,8564.102564102563,0.0004589674897566,174.29775,0.035,0.3365384615384615,0-0-64-1,i,7aee4437-Audio_SP12.v0,group_0,1,fave,160.04145098958003,72.09455196848239,6,mí,,0.0800000000000125,a,[silence],m,#,m,.,final,37.561956601693225,20.456941690838317,39.978980525547776,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,174.29775,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
437.7706319138687,2518.0878798553663,3223.0858377366803,3.6248041173637713,2.503869908137034,3.227904182435658,8743.589743589742,0.0001193115327117,178.61575,0.031,0.3297872340425531,0-0-77-1,i,7aee4437-Audio_SP12.v0,group_0,1,fave,150.7232412403162,66.58947287217224,6,mí,,0.0699999999999931,a,[silence],m,#,m,.,final,37.51737343776969,12.229730434666996,25.226730902927034,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,178.61575,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
445.0728323510818,2414.065526980766,2942.8396287683613,3.1091336583764497,3.25115487301604,3.921236155441433,8743.589743589742,0.0004144054003434,220.44375,0.027,0.3214285714285714,0-0-87-2,i,7aee4437-Audio_SP12.v0,group_0,1,fave,121.27616079554691,68.92503933022442,6,principio,,0.0600000000000022,En,",",R,n,R,n,internal,22.401628528342098,25.820141690157342,50.46278608596349,7aee4437-Audio_SP12.csv,7aee4437-Audio_SP12,220.44375,2773.800979166667,1386.9004895833334,time column: time,audio_duration,H1
